ID,Reviewer,Rating,Review Time,Review Content,Owner Response
514,Lou,3,2021-07-07,"Nice place to buy fresh fruits and vegetables, however, it's a bit pricing. Non French speakers tourists and residents will have a bit of a hard time here as there is no English at all.",None
515,Sĩ Duy Trần,4,2023-01-08,Good place for visiting Montreal,None
516,Bogdan Gavrilescu,5,2022-12-09,"One of the most iconic place in Montréal! A really nice destination in a Saturday or Sunday morning, even if you don't need nothing special!",None
517,Rafael Mantovani,5,2023-05-08,very nice place to buy food / eat / just visit with family,None
518,Hilda García Barrios,5,2023-06-07,"I think it is a little bit expensive, but it is beautiful and a wonderful experience.",None
519,Sarah W,5,2023-05-08,The berries here are unreal! So much better than grocery stores,Thank your for your comment
520,Curt Walton (Curt),5,2023-06-23,"Very cool, great, fresh food and baked goods",None
521,Dale Chapman,4,2018-07-08,Thought the market was pretty great. Only reason for 4 stars is because I thought Atwater market was superior.,None
522,Kirk Bratvold,5,2022-07-07,Excellent fresh high-quality local products here.,None
523,Chau Esther,5,2020-07-07,"Fresh fruits and vegetables!  Very good local market and people here is nice!
Will come again periodically~
Place is clean too",None
524,Ashley Park,5,2017-07-08,"It was just fun to walk around and enjoy the food here! I did not get to try much but it seemed delicious. Some things are a bit expensive, but if you go to the fruit and vegetable section, it's not so bad!",None
525,Emanuele Farnesi,2,2023-06-07,be careful of debit/credit card scams. check if they tap you twice or the right amount,None
526,Yuqing Guo,5,2020-07-07,Love this market! Super fresh fruits and vegetables from Quebec 😍 Definitely recommend …,None
527,Patrick Burnside,5,2023-02-07,"Easy reasonable parking
Wonderful vendors
Great variety …",None
528,Hugo Bustamante,4,2018-07-08,Beautiful small and popular market to buy some food and other stuffs like flowers and so,None
529,LiXuan Wong,3,2023-06-07,It iconic market of montreal but it's confusing. To this day i still cant find my crepe...,None
530,Yesmine Boukhili,5,2019-07-08,"The best market in Montreal, a landmark and the pride of Little Italy. It’s renowned for its multicultural flavour.",None
531,Jaeger Mah,5,2018-07-08,"Visiting Montreal? This is worth the visit, especially if you tour around the surrounding community. Lots to see and taste! (PS - bring your wallet, it's a little expensive).",None
532,Tommy Lee,5,2022-07-07,"Fresh vegetables and cheese market ,many restaurants arround it as well as Mediterranean market",None
533,Ari Schaer,4,2023-05-08,"it was nice, but cash only. things close very early but it is nice",None
534,n ketata,3,2017-07-08,"Good place to get fresh local produce. It was super crowded, and started raining the day I went there and some of the alleys weren't covered.",None
535,Dave Kerr,4,2022-09-10,"We hit this place on a slow-ish Monday, so not all of the stalls were open. That being said, there was a great selection of fresh fruit and vegetables, as well as the unbelievably delicious pastries you just expect in Montréal. It must be a fun, bustling zoo on a hot weekend in the summer and I hope to find out for myself someday.",None
536,Albert D,5,2022-07-07,"It’s Super 👍, if you love fresh green grown fruits and vegetables. Bread , meat and eggs . You definitely need to shop here . There are also a lot of eaters nearby so can fancy a night out after the groceries. Fresh , organic and directly sourced . I must say they were well organized …",None
537,Julie Gerber,4,2022-10-10,"Many different farms selling goods, fresh and locally produced.  You have to compare prices and note the best quality and prices. If you are just browsing a couple of hours is needed to see all the merchants.",None
538,Larry Taylor,4,2020-07-07,"This is a great covered market in the winter. It gas many shops and stalls which sell vegetables, meats, cheese, fish and so on.
All very competitive pricing.",None
539,Aline Lb,1,2023-06-07,"Unfortunately dogs are not allowed, Canada does not like animals, they lost another customer. I m sorry!",None
540,nikkikickshard,5,2019-07-08,"Definitely a must stop destination if you are visiting Montreal. Even if you are a local you will enjoy the market. Farm fresh fruits, vegetables, eggs, cheese and even local butchers. Start of the season you can grab everything you will need for your garden or landscaping. Plenty of lunch ideas to grab a quick bite. Enjoy!!",None
541,Ralph Alswang,5,2023-01-08,"Montreal food must stop. Come with a grazing appetite roasted meats, oysters and crepes will fill you with yummy",None
542,Yeja Morales,4,2021-07-07,"Nice experience always good to go there with the family, plenty of delicious choices!",None
543,Ashish Poojari,5,2022-07-07,"Fresh fruits and veggies.. and a lot of other things. Great place to shop, explore and hang around!",None
544,WEN LIN,5,2020-07-07,You can buy a lot of stuff here and it's interesting to compare the price 😉 …,None
545,Trevor Schellenberg,5,2020-07-07,"No shortage of great produce, delicious Maple products, flowers, coffees, etc. The fried cod near one entrance is to die for!",None
546,AM Norfleet,5,2023-03-09,Loved the woman selling maple products   - so helpful - I couldn't help but buy!,None
547,Adel Alabousi,5,2019-07-08,"Great little market. Fresh fruits, honey and vegatables. But most of it is closed in the winter.",None
548,Gil Shapir,4,2022-11-09,"Lovely market recommended to both local and tourist My visit last about an hour. Got fresh fruits (clementine and apples) for a price, which isn't higher than the price at my grocery store.",None
549,Didi DD,4,2019-07-08,Good market with great variety of fresh fruits and vegetables ...,None
550,Franco Matzkin,3,2023-05-08,"Very cool market, but it's hard to find good deals.",None
551,Roger Holzmeyer,5,2023-06-07,It was way better than we expected.  I would give anything for something like this back home,None
552,Steph Parent,5,2020-07-07,"Lots of local venders, fresh fruits and veggies. Great atmosphere, lots of other varieties, pastries etc",None
553,Kamran Ayoubi,5,2023-06-07,Its atmosphere is marvelous....,None
554,Kousar 24,4,2022-10-10,Amazing open fresh food market.,None
555,Leah Miller,5,2023-05-08,"Lovely market. Great fresh meat, fruit, and vegetables.",None
556,Christopher Woofter,5,2017-07-08,The most wonderful vegetables and a nice place to sit with a good cup of coffee.  This historic market place is an anchor to a vibrant Montreal neighborhood.,None
557,Jerry Cheng,5,2023-03-09,"Vaaaast variety of fresh produce, artisan products, and more. Love the vibes",None
558,Ruby Roy,5,2022-07-07,"During my private culinary food tours, my guests favourite stop. The largest market in North America. Excellent seasonal products bought from producers. A food Lovers heaven. No crafts, no cheap souvenirs. Bring your own bags and apetito.",None
559,Darren Zimmerman,5,2019-07-08,Best Farmer's market ever! Loads of fresh spectacular produce.,None
560,Peggy Bell,5,2019-07-08,I was hardpressed to find a single wilted item.   The vegetables and fruits even seemed happy to be there!,None
561,Félix Gagnon-Paquin,5,2023-04-08,"Great market, full of life. Prices are decent, better than Atwater market.",None
562,James Davie,4,2022-08-11,"Nice farmer's market in the heart of Montreal! Lots of good options for fruit and produce, meat, baking, etc. Not much in the way of artisan crafts and similar vendors. There are a variety of places to grab a bite or a coffee. …",None
563,Melissa Casablanca,5,2023-05-08,"Amazing market with fresh fruits, vegetables, meats, seafood, and much more!",None
564,mr traveler,5,2022-09-10,This is a great place for the tourists. The parking  was more expensive than I expected though ..,None
565,Mohammad Ghavidel,5,2023-03-09,"Fresh fruit, definitely the best place in Montreal to buy natural and fresh vegetables and fruits",None
566,Julien Danjou (jd),5,2020-07-07,Amazing markets with tons of delicious locally grown fruits and vegetables.,None
567,Giovanni,3,2021-07-07,Very long que for only 7 vendors! Not worth the wait nothing special,None
568,Michi Hilferink,5,2018-07-08,"Amazingly diverse place to find fresh, delicious foods. If you are in Montreal, you have to go here!",None
569,Jimmy D.,5,2023-06-30,Place bounced back from the lock down days. A must for locals and travellers.,None
570,G Butta G,5,2022-09-10,"I LOVE markets. And Jean Talon is a great one. They have a lot of fresh fruit and vegetables, great for everyday lunch and dinner shopping. I had Oysters at LA Boite Aux Huitres (which were real good) and Tacos at the Taco place wit a margarita (which were amazing). Also bought chocolate and Maple syrup. This Market was dope.",None
571,Munther,5,2023-06-07,A must visit for anyone that is coming to Montreal,None
572,David Laplante-Dieumegarde,5,2022-07-07,"I've been going to the Jean-Talon market for years now, and though I miss the fruit samples they used to give, it is still always a pleasure to walk between the stalls. Prices aren't as low as your typical grocery store, but you will …",None
573,m !,4,2020-07-07,"walk amongst the stalls to find an assortment of home goods, produce, baked treats and more!",None
