ID,Reviewer,Rating,Review Time,Review Content,Owner Response
517,Charles Tawa,4,2019-07-08,"Great place for shows, like Elton John's Farewell Yellow Brickroad. The home of the Montreal Canadians hockey club.",None
518,Rui Perdigao,5,2022-12-09,Most exciting hockey experience ever! Montreal Canadians know how to put on a memorable show.,None
519,Renaldo Cesta,3,2022-07-07,Great entertainment and facilities are well maintained. Overpriced concessions and poor building exiting. People were crowding around the doors preventing proper and effective exits. Where were the building staff to direct the flow of people?,None
520,Umz Star,5,2022-11-09,The best place to watch a hockey game in the world,None
521,Rodolph Dandan,5,2022-09-10,"Bell center is an 8conic Montréal structure, located in the heart of Montreal. The center is well equipped to handle large crowds, and provide services.
Food drink are decent, staff are very helpful.",None
522,Jennifer Mully,5,2018-07-08,Came to see Lady Gaga amazing concert and great seating,None
523,Matze Pago,5,2022-07-07,"Great atmosphere, nice staff, great hockey feelings. Beer in cans - fantastic! Good fastfood, so you will find everything you need for a good hockey experience.",None
524,Carmine Trivisonno,4,2018-07-08,Bell center is a very nice venue for sports events and concerts. But the Habs suck this year and tickets still cost 200$/ticket.,None
525,john martella,5,2023-06-07,Great place to see a concert.,None
526,Paul,1,2022-08-11,Terrible venue for standup comedy if you are in the upper seats. Completely inaudible. Sound is very very muffled if you’re towards the top,None
527,Ken Pinksen,5,2019-07-08,"Great venue for concerts. Fast entry into venue, and fast  exit. One of my favorite concert venues for indoor concerts in Montreal.",None
528,Vlatko TRPESKI,5,2023-01-08,Great fun place,None
529,Rob Brush (BIgBubbaBrush),5,2023-02-07,Great atmosphere... sooo much better than Toronro...👍 …,None
530,Jud Bear,3,2022-10-10,"High prices for food drink & tickets.  no bags or backpacks or bottles
Feels safe inside. Good washrooms.",None
531,Ben Ashton,5,2022-12-09,Best hockey atmosphere anywhere.,None
532,Jad Moussalli,5,2023-01-08,"Big stadium 🏟, beautiful experience for me, competitive game lot of positives vibes. …",None
533,Mart M,5,2017-07-08,"Best amphitheater for a hockey game,  mostly because of the ambience unique in Montreal. There are some free parking options 4 or 5 streets south of the building.",None
534,Whit Carter,5,2019-07-08,Home of the Habs. Only a Bruins fan can appreciate the areas transformation since the 1970's.  Go Habs..paid homage to Guy,None
535,Scott Cortenbach,5,2017-07-08,"Best place to watch hockey in the world. Not bad for concerts either, as long as you're in the red seats or floor.",None
536,Keelan McKillop,4,2020-07-07,"Nice venue, only 1 concession stand on level 200 for Axel show.. lots of show missed due to far travel",None
537,Russell Williams,5,2023-02-07,Had a great time at the Canadiens and Red wings game!,None
538,Allen Jolley,5,2023-02-07,"What Else Is There To Say About This Location?
#MontrealScrewJob",None
539,CharlesA24,5,2023-02-07,The view is nice but prices of food and drinks are just stupid.,None
540,Moustapha Mamlouk,5,2019-07-08,"Amazing game by the habs. Stadium super clean, everybody smiles. Just great people great quebequers",None
541,Elsworth Anthony,5,2019-07-08,I've been to a few arenas and Montreal has the best one! Clean and great service!,None
542,Miguel Guerra,5,2023-02-07,Huge amazing place to see an hockey match!,None
543,nic oshukany,5,2023-03-09,The Shrine of the hockey world....a must visit on a Saturday night for a Habs game....,None
544,Neha Kumari,5,2020-07-07,Awesome experience. We enjoyed alot.,None
545,Mohammed Haider,2,2022-09-10,"Went to see a comedy show, and paid good money for front row seats. They were tiny, and uncomfortable and I'm not a big guy either!",None
546,Shane Bainbridge,5,2023-05-08,Top 3 rink in NHL. Excellent fans,None
547,Céline Bennett,5,2017-07-08,Show de Simple Plan! J'adore aller au Centre Bell! The bell Center is great and the crowd has amazing!,None
548,Rob Saw,5,2022-07-07,Excellent time at the Chicago vs Montreal game. Great place to catch an NHL game,None
549,Lia Del Bonifro,4,2022-11-09,"Organized entrances, helpful staff, clean bathrooms. Food and drinks are expensive but that’s what you get at a big arena.",None
550,Mauricio Pacheco,5,2020-07-07,"Top notch stadium, good sound, seats and food options.",None
551,Elena Kiseleva,3,2023-05-08,The acoustic is not so good for music performances,None
552,Lea Graeffly,1,2022-07-07,"Worst experience ever, impossible to find the parking even though it should be so simple. No clear directions, misleading information everywhere and stupid staff on site. Ruined our whole experience and could even get to assist to our show Disney On Ice in the end. And nothing is properly explained anywhere on the website or on site.",None
553,Jana Nickles,5,2022-07-07,Pretty well organized on opening night despite being first time with full crowd and vaccine passport.  Only took about 15 mins to enter.  Concessions were operating normally.  Great to see staff in the stands checking for masks.,None
554,Sabri F.,3,2022-11-09,"Super nice place .. super organised.. easy to go there and in. Very expensive. To much. A coke, a beer, 1 nachos 1 pop corn about 50cad.",None
555,Artem Solovey,5,2017-07-08,"Stayed here for AirBnB, amazing place and beautiful common rooms",None
556,Neal Patel,4,2023-04-08,It's a nice stadium but will never give it 5 stars as it just to over priced for many to ever enjoy. I have been privileged enough to have gone over the years for different types of events and have never had a bad event there.,None
557,alexandre lam,5,2020-07-07,My first ice hockey game ever - Canadiens trashing Wilds 4 Nil,None
558,Jason Little (VtGameFan),5,2020-07-07,Great other than the Habs playi g terrible!,None
559,Lucia Rodriguez,1,2022-12-09,It was scared because there's not enough space to staying up o dance in the Las seats for me it was a bad experience,None
560,Alexandre Emery,5,2023-04-08,Great venue for large scale shows,None
561,Jean-Carlos Lachance Caceres,5,2022-07-07,Always good atmosphere! Fun to watch!!,None
562,Pierre-Luc Nicol,5,2022-07-07,Great fluidity while moving.  Sufficient Restroom for the amount of people. There's a kind of fanciers food court in the basement.  Clean and courteous staff.,None
563,AJ Cordeiro,5,2017-07-08,The best place on earth to see a hockey game!,None
564,Lorena Zamora,4,2020-07-07,Perfect place at Montréal to watch a hockey game. At any part of the stadium you can see perfectly what's going on.,None
565,Lindsay,4,2019-07-08,Great atmosphere but Beer is insanely expensive at $12 for one beer.,None
566,Roberto J Mendez,3,2023-02-07,Don't sit near the top you could forget why you're there...could hardly hear the whistle!,None
567,Bruce Frotten,4,2022-07-07,"Do not except cash for any food or.drink, only Visa or debit",None
568,Richard Laplante (Rich),5,2023-05-08,Smashing Pumpkins show was excellent.  Sound for the opening band was bad(our lady peace),None
569,Stéphane D,5,2022-11-09,"Watching a hockey game while in Montreal is a must.
The atmosphere is out of this world, especially when the Canadiens win",None
570,stephanie pettas,5,2023-02-07,I love watching games there. Alittle expensive,None
571,Marc Sauriol,4,2022-10-10,"Easy to access, food is not as good as it used to be. Prices are high but what a place to watch a hockey game",None
572,Tricia Boyce,5,2023-04-08,went for my first Canadians hockey game...and they won!!,None
573,J J,5,2023-06-07,Great place to see concerts,None
574,Andrew Estrada,3,2017-07-08,"I went for a simple plan concert.

The venue is well maintained, clean and has a very helpful staff. The food and …",None
575,Michael Winn,5,2022-07-07,Great place. Was kinda weird having to wear a mask though.,None
576,Jean-Marc Fournier,5,2023-02-07,"The Bell centre, like the Forum... Just an amazing experience. GO HABS GO !!!",None
577,Jennifer Mullen,5,2019-07-08,"As always, a fantastic venue, and I greatly enjoyed the performance.",None
578,Sylvain Leblanc,4,2022-07-07,"Thankfully we parked near the parking lot entrance, this parking lot is the most confusing underground parking lot I have ever used. Going through vaccine and ticket checks took a long time, but I guess it could have been worse. It would …",None
579,Ladislav M,5,2019-07-08,Nice place to visit a enjoy NHL match.,None
580,James Davies,5,2019-07-08,"Typical prices on concessions but entry process was very streamlined, as was the merchandise stand. We really lucked out on the show we went to as the seats we were supposed to have were obstructed by lighting equipment, so we got upgraded …",None
581,Brian B,5,2022-12-09,Great game.  Fun time had by all,None
582,Colin Affleck,4,2022-09-10,Awesome concert venue. Sound could have been better. Couldn't make out any of the musicans when they talked.,None
583,jeff dkgems jhangiani,5,2020-07-07,Axel Cirque de Soleil special must go and see,None
584,Alba Martínez,5,2019-07-08,"Nice place, many options for food and drinks!",None
585,Chris Atchison,5,2023-03-09,"Absolutely mind-blowing experience!!
Go Habs Go!",None
586,Guillaume Militello,5,2020-07-07,"There is always a good atmosphere and a big variety of events. Drinks and food are super expensive and if you want to eat before a game or concert plan ahead as all around restaurant and sport bars are over crowded. Connected to the orange line, perfect to get there on time.",None
587,José Carlos Lopez,4,2020-07-07,"Great space for concerts. I loved the acustics and the space but, it's a bit tight in my opinion. …",None
